timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1658563200,Jul 23 2022 - 8:00am,complete,N/A,PSIS Semarang,Cilegon United,Yeni Krisdianto,1,0.00,0.00,1.59,0.35,1,1,2,0,0,0,"75","85",2,1,3,0,3,0,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.80,2.95,4.25,1.38,2.28,4.05,8.75,2.10,1.66,Stadion Jatidiri (Semarang)
1658574900,Jul 23 2022 - 11:15am,complete,N/A,Madura United,Barito Putera,Faulur Rosy,1,0.00,0.00,1.29,0.71,8,0,8,4,4,0,"21,22,31,45,48,51,87,90'2","",7,6,0,0,2,0,0,0,2,0,7,0,7,0,0,0,-1,-1,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.95,3.19,3.57,1.26,1.88,3.15,6.00,1.71,2.00,Gelora Madura Ratu Pamelingan Stadium (Pamekasan)
1658574900,Jul 23 2022 - 11:15am,complete,N/A,PSS Sleman,PSM,Oki Dwi Putra Senjaya,1,0.00,0.00,1.24,1.67,1,2,3,2,0,2,"88","17,28",6,7,2,0,4,0,1,1,1,3,11,6,4,4,7,2,-1,-1,61,39,0.00,0.00,1.56,0.99,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.23,2.76,3.34,1.41,2.30,4.30,9.50,1.95,1.76,Stadion Maguwoharjo (Yogyakarta)
1658581200,Jul 23 2022 - 1:00pm,complete,N/A,Bali United,Persija,Fariq Hitaba,1,0.00,0.00,1.61,1.24,1,0,1,1,1,0,"38","",6,7,2,0,3,0,1,1,2,1,7,6,3,0,4,6,-1,-1,43,57,0.00,0.00,1.04,0.78,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,3.14,3.01,1.30,2.07,3.45,7.00,1.71,2.00,Stadion Kapten I Wayan Dipta (Gianyar)
1658651400,Jul 24 2022 - 8:30am,complete,N/A,Borneo,Arema,Agus Fauzan Arifin,1,0.00,0.00,2.35,1.24,3,0,3,2,2,0,"3,6,90'2","",4,6,0,1,1,1,0,1,0,2,12,9,7,2,5,7,-1,-1,50,50,0.00,0.00,1.61,1.15,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.88,3.30,3.75,1.35,2.19,3.82,7.70,1.90,1.86,Stadion Segiri (Samarinda)
1658670300,Jul 24 2022 - 1:45pm,complete,N/A,Bhayangkara,Persib,Armyn Dwi Suryathin,1,0.00,0.00,1.88,1.53,2,2,4,2,1,1,"38,85","42,48",3,2,2,0,1,0,0,2,0,1,14,5,4,4,10,1,-1,-1,52,48,0.00,0.00,1.67,0.93,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.88,3.40,2.20,1.36,2.10,3.85,8.00,1.83,1.83,Stadion Wibawa Mukti (Cikarang)
1658739600,Jul 25 2022 - 9:00am,complete,N/A,Persis Solo,Dewa United,Annas Apriliandi,1,0.00,0.00,1.47,0.88,2,3,5,2,1,1,"22,68","2,65,72",3,6,2,0,5,0,0,2,2,3,15,8,6,6,9,2,-1,-1,54,46,0.00,0.00,1.81,1.24,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,2.90,3.50,1.39,2.40,4.08,8.10,1.75,2.03,Stadion Madya Magelang (Magelang)
1658747700,Jul 25 2022 - 11:15am,complete,N/A,Persita,Persik Kediri,N/A,1,0.00,0.00,1.76,1.00,2,0,2,1,1,0,"1,56","",2,4,4,0,1,0,3,1,1,0,7,9,6,2,1,7,-1,-1,47,53,0.00,0.00,1.11,1.09,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.00,2.80,2.35,1.52,2.60,5.25,13.00,2.20,1.61,Indomilk Arena (Tangerang)
1658755800,Jul 25 2022 - 1:30pm,complete,N/A,PS TNI,Persebaya Surabaya,N/A,1,0.00,0.00,1.53,1.24,1,0,1,0,0,0,"53","",4,5,1,0,3,0,1,0,0,3,7,12,3,5,4,7,-1,-1,50,50,0.00,0.00,1.01,1.53,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.25,3.35,1.74,1.25,1.80,3.00,5.75,1.77,1.95,Stadion Pakansari Bogor (Cibinong)
1659085200,Jul 29 2022 - 9:00am,complete,N/A,PSM,Bali United,N/A,2,0.00,0.00,2.61,1.50,2,0,2,1,1,0,"25,90'3","",4,2,3,0,3,0,2,1,2,1,8,7,4,4,4,3,-1,-1,50,50,0.00,0.00,1.11,0.93,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.13,3.10,2.10,1.33,2.20,3.56,7.10,1.83,1.89,Stadion Gelora B.J. Habibie (Lompoe)
1659101400,Jul 29 2022 - 1:30pm,complete,N/A,Cilegon United,PSS Sleman,Malang Iwan Sukoco,2,0.00,0.00,0.76,0.76,3,3,6,3,2,1,"39,45'2,52","45,65,78",6,4,2,0,2,0,1,1,1,1,17,19,9,10,8,9,-1,-1,48,52,0.00,0.00,2.11,2.28,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.62,3.02,2.62,1.33,2.10,3.40,6.85,1.82,1.90,Stadion Pakansari Bogor (Cibinong)
1659169800,Jul 30 2022 - 8:30am,complete,N/A,Persib,Madura United,N/A,2,0.00,0.00,2.12,1.71,1,3,4,1,1,0,"17","60,68,82",9,5,1,0,4,0,1,0,1,3,6,12,4,8,2,4,-1,-1,50,50,0.00,0.00,1.13,1.58,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.87,2.87,4.51,1.30,1.94,3.20,5.95,1.80,1.90,Stadion Gelora Bandung Lautan Api (Bandung)
1659179700,Jul 30 2022 - 11:15am,complete,N/A,Barito Putera,Borneo,Oki Dwi Putra Senjaya,2,0.00,0.00,1.53,1.00,3,1,4,2,1,1,"27,51,78","38",4,6,1,0,2,0,0,1,0,2,9,7,5,3,4,4,-1,-1,50,50,0.00,0.00,1.25,0.99,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.15,3.22,2.10,1.35,2.08,3.67,6.95,1.77,2.01,Stadion Demang Lehman (Martapura)
1659179700,Jul 30 2022 - 11:15am,complete,N/A,Arema,PSIS Semarang,Aprisman Aranda,2,0.00,0.00,1.24,0.82,2,1,3,0,0,0,"79,90'5","75",7,3,1,0,4,0,1,0,2,2,22,9,6,3,16,6,-1,-1,50,50,0.00,0.00,2.41,1.13,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.12,2.93,3.35,1.34,2.11,3.50,7.05,1.87,1.83,Stadion Kanjuruhan (Malang)
1659255300,Jul 31 2022 - 8:15am,complete,N/A,Persik Kediri,Bhayangkara,N/A,2,0.00,0.00,1.59,1.12,1,1,2,2,1,1,"15","36",4,3,3,0,3,0,1,2,1,2,8,9,2,3,6,6,-1,-1,50,50,0.00,0.00,1.20,1.18,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.05,2.85,2.30,1.37,2.15,3.90,8.25,1.80,1.90,Stadion Brawijaya (Kediri)
1659256200,Jul 31 2022 - 8:30am,complete,N/A,Persija,Persis Solo,N/A,2,0.00,0.00,2.65,1.12,2,1,3,2,2,0,"14,44","48",10,7,1,0,2,0,1,0,1,1,3,2,3,2,0,0,-1,-1,57,43,0.00,0.00,0.78,0.56,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.45,4.00,6.50,1.22,1.80,2.69,4.77,1.89,1.86,Stadion Patriot (Bekasi)
