timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1695564000,Sep 24 2023 - 2:00pm,complete,N/A,El Seka El Hadid,La Viena FC,N/A,1,0.00,0.00,1.22,1.50,0,0,0,0,0,0,"","",8,9,-1,-1,-1,-1,-1,-1,-1,-1,10,11,6,2,4,9,-1,-1,50,50,0.00,0.00,1.36,1.14,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.40,3.20,2.60,0.00,2.35,0.00,0.00,0.00,0.00,N/A
1695571200,Sep 24 2023 - 4:00pm,complete,N/A,Haras El Hodood,Abu Qair Semad,N/A,1,0.00,0.00,2.40,1.00,1,0,1,0,0,0,"89","",6,0,1,0,3,0,0,1,1,2,20,7,12,3,8,4,-1,-1,50,50,0.00,0.00,2.50,0.86,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.91,3.25,3.50,0.00,2.15,0.00,0.00,0.00,0.00,N/A
1695650400,Sep 25 2023 - 2:00pm,complete,N/A,Al Nasr Taa'den,Asyut Petroleum,N/A,1,0.00,0.00,0.56,1.00,1,3,4,1,1,0,"45","52,64,67",5,7,1,0,1,0,1,0,1,0,10,16,4,7,6,9,-1,-1,50,50,0.00,0.00,1.19,1.86,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,2.80,3.25,0.00,2.50,0.00,0.00,0.00,0.00,Aswan Stadium
1695650400,Sep 25 2023 - 2:00pm,complete,N/A,Petrojet,Aswan FC,N/A,1,0.00,0.00,2.60,0.56,2,0,2,2,2,0,"17,20","",5,5,-1,-1,-1,-1,-1,-1,-1,-1,22,13,12,3,10,10,-1,-1,50,50,0.00,0.00,2.65,1.42,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.00,4.20,0.00,2.35,0.00,0.00,0.00,0.00,N/A
1695650400,Sep 25 2023 - 2:00pm,complete,N/A,Nogoom El Mostakbal FC,Makadi,N/A,1,0.00,0.00,1.00,0.44,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1695736800,Sep 26 2023 - 2:00pm,complete,N/A,Wadi Degla,Misr Lel Makasa,N/A,1,0.00,0.00,2.22,0.11,2,1,3,2,2,0,"14,35","9001",4,2,2,0,3,0,2,0,2,1,14,6,10,3,4,3,-1,-1,50,50,0.00,0.00,1.90,0.87,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.85,3.00,4.20,0.00,2.38,0.00,0.00,0.00,0.00,N/A
1695736800,Sep 26 2023 - 2:00pm,complete,N/A,Tanta SC,Raya Ghazl,N/A,1,0.00,0.00,2.33,1.10,1,0,1,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.81,3.40,4.53,1.56,2.59,0.00,10.00,0.00,0.00,Tanta Stadium
1695736800,Sep 26 2023 - 2:00pm,complete,N/A,Proxy,Olympic El Qanah,N/A,1,0.00,0.00,2.00,1.56,2,2,4,1,0,1,"85,9001","15,74",5,6,1,0,2,1,0,1,1,2,20,15,14,9,6,6,-1,-1,50,50,0.00,0.00,2.64,1.82,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,2.75,3.40,1.53,2.67,0.00,0.00,0.00,0.00,N/A
1695736800,Sep 26 2023 - 2:00pm,complete,N/A,Dekernes,Telecom Egypt SC,N/A,1,0.00,0.00,1.67,0.89,1,3,4,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1695736800,Sep 26 2023 - 2:00pm,complete,N/A,Gomhoreyat Shepin,Ghazl El Mehalla,N/A,1,0.00,0.00,1.00,1.67,0,1,1,1,0,1,"","25",5,1,1,0,2,0,1,0,0,2,11,15,2,7,9,8,-1,-1,50,50,0.00,0.00,1.22,1.82,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,2.75,3.40,1.58,2.75,0.00,0.00,0.00,0.00,N/A
1696165200,Oct 01 2023 - 1:00pm,complete,N/A,Ghazl El Mehalla,Haras El Hodood,N/A,2,0.00,0.00,2.09,1.30,1,1,2,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.00,3.00,0.00,2.35,0.00,0.00,0.00,0.00,El Mahalla Stadium
1696255200,Oct 02 2023 - 2:00pm,complete,N/A,Asyut Petroleum,Proxy,N/A,2,0.00,0.00,1.90,1.20,0,1,1,1,0,1,"","33",8,2,2,0,0,0,0,2,0,0,9,8,3,2,6,6,-1,-1,50,50,0.00,0.00,1.36,0.88,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.25,3.80,1.32,2.10,3.56,8.00,1.86,1.80,N/A
1696255200,Oct 02 2023 - 2:00pm,complete,N/A,Misr Lel Makasa,El Seka El Hadid,N/A,2,0.00,0.00,0.80,1.91,0,1,1,1,0,1,"","4",4,4,3,0,3,0,2,1,1,2,8,13,5,7,3,6,-1,-1,50,50,0.00,0.00,1.26,1.67,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.80,3.10,2.30,1.34,2.35,4.20,8.00,1.92,1.75,N/A
1696255200,Oct 02 2023 - 2:00pm,complete,N/A,Makadi,Dekernes,N/A,2,0.00,0.00,1.10,0.60,2,2,4,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
