timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1627426800,Jul 27 2021 - 11:00pm,complete,N/A,Pérez Zeledón,Jicaral,Marianela Araya,1,0.00,0.00,1.59,0.50,1,1,2,0,0,0,"67","84",6,5,3,0,4,2,1,2,3,3,19,10,4,3,15,7,-1,-1,63,37,0.00,0.00,2.04,1.32,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.80,3.15,3.95,1.33,1.91,3.10,5.75,1.80,1.83,Estadio Municipal Pérez Zeledón (San Isidro de El General)
1627430400,Jul 28 2021 - 12:00am,complete,N/A,Sporting San José,Guanacasteca,N/A,1,0.00,0.00,1.73,0.73,1,1,2,1,0,1,"48","36",6,0,2,0,3,0,0,2,1,2,6,8,2,4,4,4,-1,-1,58,42,0.00,0.00,0.87,1.13,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,2.75,3.35,1.41,2.10,3.45,6.50,1.87,1.77,Estadio Ernesto Rohrmoser Lahmann (San José)
1627437600,Jul 28 2021 - 2:00am,complete,N/A,Deportivo Saprissa,Santos de Guápiles,Bryan Cruz,1,0.00,0.00,1.88,1.00,3,0,3,0,0,0,"56,63,77","",4,2,0,0,3,1,0,0,2,2,20,5,11,0,9,5,-1,-1,62,38,0.00,0.00,2.31,0.50,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.67,3.40,4.45,1.24,1.65,2.55,4.30,1.65,2.00,Estadio Ricardo Saprissa Aymá (San Juan de Tíbás (San José))
1627502400,Jul 28 2021 - 8:00pm,complete,N/A,Grecia,Cartaginés,Geiner Zuñiga,1,0.00,0.00,1.77,1.00,4,0,4,3,3,0,"10,19,21,68","",2,5,4,0,3,0,2,2,2,1,7,5,5,0,2,5,-1,-1,48,52,0.00,0.00,1.10,0.77,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.85,3.10,2.30,1.31,1.87,2.95,5.25,1.71,1.91,Estadio Allen Riggioni Suárez (Grecia)
1627516800,Jul 29 2021 - 12:00am,complete,N/A,Herediano,Guadalupe,N/A,1,0.00,0.00,2.00,0.95,0,1,1,1,0,1,"","9",8,3,1,0,6,0,0,1,4,2,13,12,7,6,6,6,-1,-1,64,36,0.00,0.00,1.93,1.55,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.87,3.05,3.95,1.32,1.91,3.00,5.50,1.80,1.83,Estadio José Rafael Fello Meza (Cartago)
1627520400,Jul 29 2021 - 1:00am,complete,N/A,San Carlos,Alajuelense,David Gómez,1,0.00,0.00,1.64,1.26,2,2,4,1,0,1,"50,73","34,49",4,11,3,0,0,0,1,2,0,0,18,16,7,7,11,9,-1,-1,46,54,0.00,0.00,2.09,2.17,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.75,3.05,2.35,1.27,1.77,2.75,4.75,1.62,2.05,Estadio Carlos Ugalde Álvarez (Ciudad Quesada)
1627693200,Jul 31 2021 - 1:00am,complete,N/A,Pérez Zeledón,Deportivo Saprissa,Pedro Navarro,2,1.00,0.00,1.59,1.04,0,3,3,0,0,0,"","61,74,90'1",9,9,2,0,4,0,1,1,0,4,15,10,7,6,8,4,-1,-1,53,47,2.04,0.00,2.12,1.53,1.00,50,50,0,0,0,0,0,50,50,6.00,3.00,3.50,3.35,1.87,1.25,1.74,2.70,4.65,1.69,1.95,Estadio Municipal Pérez Zeledón (San Isidro de El General)
1627765200,Jul 31 2021 - 9:00pm,complete,N/A,Cartaginés,Guanacasteca,William Mattus Vega,2,0.00,1.00,2.12,0.73,1,1,2,2,1,1,"37","24",5,1,3,0,6,1,2,1,2,5,11,3,4,2,7,1,-1,-1,60,40,0.00,1.13,1.46,0.66,1.00,50,50,0,0,0,0,50,0,50,0.00,3.00,1.91,3.30,3.50,1.25,1.70,2.75,4.35,1.59,2.10,Estadio José Rafael Fello Meza (Cartago)
1627768800,Jul 31 2021 - 10:00pm,complete,N/A,Santos de Guápiles,Grecia,Rigo Prendas,2,0.00,0.00,1.83,0.73,1,0,1,0,0,0,"70","",3,4,2,0,5,0,1,1,2,3,2,0,2,0,0,0,-1,-1,45,55,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.10,3.10,3.10,1.30,1.91,3.10,5.00,1.65,2.00,Estadio Ebal Rodríguez Aguilar (Guápiles)
1627776000,Aug 01 2021 - 12:00am,complete,N/A,Alajuelense,Sporting San José,N/A,2,0.00,0.00,2.15,0.86,3,3,6,3,2,1,"23,36,90'1","29,55,57",7,4,1,0,3,0,1,0,2,1,11,7,6,5,5,2,-1,-1,62,38,0.00,0.00,1.68,1.16,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.27,5.25,7.25,1.20,1.53,2.30,3.80,1.83,1.80,Estadio Alejandro Morera Soto (Alajuela)
